date,event,location,result,fighter1,fighter2,method_of_victory,fight_duration,fight_format,f1_knockdown,f2_knockdown,f1_sig_strike_land,f2_sig_strike_land,f1_sig_strike_att,f2_sig_strike_att,f1_total_strike_land,f2_total_strike_land,f1_total_strike_att,f2_total_strike_att,f1_takedown_land,f2_takedown_land,f1_takedown_att,f2_takedown_att,f1_sub_att,f2_sub_att,f1_reversal,f2_reversal,f1_control_time,f2_control_time
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",1,JJ Aldrich,Gillian Robertson,Decision - Unanimous,900,3,0,0,60,52,118,139,76,67,137,154,0,1,1,6,0,0,1,0,187,24
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",0,Trevin Jones,Javid Basharat,Decision - Unanimous,900,3,0,0,62,89,178,164,62,89,178,164,0,0,3,0,0,0,0,0,3,0
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",0,Marlon Moraes,Song Yadong,KO/TKO,126,3,0,1,9,14,25,35,9,14,25,35,0,0,0,0,0,0,0,0,0,0
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",1,Matthew Semelsberger,AJ Fletcher,Decision - Unanimous,900,3,0,0,40,34,82,64,54,87,97,124,1,4,1,6,0,2,0,2,295,342
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",1,Khalil Rountree Jr.,Karl Roberson,KO/TKO,325,3,2,0,26,17,69,28,26,17,69,28,0,0,1,0,0,0,0,0,15,0
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",1,Drew Dober,Terrance McKinney,KO/TKO,197,3,1,1,17,36,37,61,31,43,52,74,0,2,1,3,0,0,0,0,24,93
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",0,Thiago Santos,Magomed Ankalaev,Decision - Unanimous,1500,5,1,0,60,78,138,155,81,114,160,191,0,1,0,2,0,0,0,0,17,215
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",0,Devonte Smith,Ludovit Klein,Decision - Split,900,3,0,0,53,60,98,95,80,80,125,117,0,0,3,2,0,0,0,0,14,399
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",1,Sodiq Yusuff,Alex Caceres,Decision - Unanimous,900,3,0,0,64,66,123,138,74,71,133,143,1,1,3,3,0,0,0,0,162,21
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",0,Brian Kelleher,Umar Nurmagomedov,Submission,195,3,0,0,1,18,19,26,1,21,19,29,0,1,0,5,0,1,0,0,6,87
"March 12, 2022",UFC Fight Night: Santos vs. Ankalaev,"Las Vegas, Nevada, USA",1,Alex Pereira,Bruno Silva,Decision - Unanimous,900,3,0,0,108,59,179,147,165,72,239,160,0,2,0,8,0,0,0,0,77,195
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Tim Elliott,Tagir Ulanbekov,Decision - Unanimous,900,3,1,0,79,90,179,186,117,111,227,212,3,2,9,10,0,1,0,0,52,295
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Jalin Turner,Jamie Mullarkey,KO/TKO,346,3,1,0,52,35,111,59,53,45,112,70,1,1,1,3,0,0,0,0,2,91
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Maryna Moroz,Mariya Agapova,Submission,507,3,0,0,28,16,42,27,51,72,74,86,2,0,5,0,3,0,0,1,403,40
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Nicolae Negumereanu,Kennedy Nzechukwu,Decision - Split,900,3,0,0,64,95,160,190,81,97,178,192,1,0,5,0,0,0,0,0,208,0
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",0,Edson Barboza,Bryce Mitchell,Decision - Unanimous,900,3,0,1,16,34,37,47,23,182,46,209,0,4,0,4,0,0,0,0,2,688
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Serghei Spivac,Greg Hardy,KO/TKO,136,3,0,0,14,7,27,12,17,7,30,12,3,0,4,0,0,0,0,0,81,0
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Marina Rodriguez,Yan Xiaonan,Decision - Split,900,3,0,0,72,56,200,132,79,66,207,143,0,2,0,4,0,0,0,0,41,93
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Kevin Holland,Alex Oliveira,KO/TKO,338,3,1,0,50,21,76,44,51,21,77,44,0,2,0,3,0,1,0,0,15,22
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Douglas Silva de Andrade,Sergey Morozov,Submission,504,3,3,1,37,32,64,65,57,62,86,99,0,1,1,5,2,0,0,0,55,150
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Rafael Dos Anjos,Renato Moicano,Decision - Unanimous,1500,5,1,0,149,88,286,172,179,99,318,185,5,0,15,3,0,0,0,0,802,30
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Jeremiah Wells,Blood Diamond,Submission,278,3,0,0,15,1,19,3,23,1,27,3,1,0,5,0,1,0,0,0,265,3
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Kyler Phillips,Marcelo Rojo,Submission,708,3,0,0,80,55,164,153,90,57,176,155,3,0,8,0,2,0,0,0,153,30
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",0,Roxanne Modafferi,Casey O'Neill,Decision - Split,900,3,0,0,120,229,358,393,148,230,390,395,2,0,4,2,0,0,0,0,66,2
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",0,AJ Dobson,Jacob Malkoun,Decision - Unanimous,900,3,0,0,52,80,90,128,68,183,110,255,0,6,0,16,0,0,0,0,27,557
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",0,Mana Martinez,Ronnie Lawrence,Decision - Unanimous,900,3,2,3,39,46,78,82,105,63,156,99,0,6,0,7,1,0,1,1,8,489
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Bobby Green,Nasrat Haqparast,Decision - Unanimous,900,3,0,0,188,76,355,193,188,76,355,193,0,0,1,0,0,0,0,0,0,0
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Andrei Arlovski,Jared Vanderaa,Decision - Split,900,3,0,0,64,70,133,156,71,102,140,190,0,0,0,0,0,0,0,0,0,164
"March 05, 2022",UFC 272: Covington vs. Masvidal,"Las Vegas, Nevada, USA",1,Colby Covington,Jorge Masvidal,Decision - Unanimous,1500,5,0,0,94,67,201,140,218,90,338,166,6,0,15,0,1,0,1,0,974,21
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Jared Cannonier,Derek Brunson,KO/TKO,569,3,0,1,55,43,89,97,61,48,96,103,1,3,1,13,0,1,0,0,5,158
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",0,Alexander Hernandez,Renato Moicano,Submission,383,3,0,0,37,33,79,60,39,38,81,65,0,2,1,6,0,1,0,0,5,103
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Carlos Ulberg,Fabio Cherant,Decision - Unanimous,900,3,0,0,66,13,112,41,71,13,117,41,2,0,2,0,0,0,0,0,75,22
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",0,Derrick Lewis,Tai Tuivasa,KO/TKO,400,3,0,1,27,24,43,36,31,35,47,47,2,0,4,0,0,0,0,0,108,126
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",1,Jack Shore,Timur Valiev,Decision - Unanimous,900,3,2,0,70,72,107,150,87,75,128,155,3,2,7,3,0,1,0,0,282,123
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",1,Muhammad Mokaev,Cody Durden,Submission,58,3,1,0,2,1,5,5,2,1,5,5,0,1,0,1,1,0,0,0,11,0
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",0,Mike Grundy,Makwan Amirkhani,Submission,57,3,0,0,0,0,3,1,0,0,3,1,1,0,1,0,0,1,0,0,31,15
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",0,Cory McKenna,Elise Reed,Decision - Split,900,3,0,0,60,76,160,140,99,121,216,193,3,0,7,0,0,0,0,0,226,22
"February 12, 2022",UFC 271: Adesanya vs. Whittaker 2,"Houston, Texas, USA",1,Israel Adesanya,Robert Whittaker,Decision - Unanimous,1500,5,1,0,79,59,169,136,98,74,188,151,0,4,0,10,0,0,0,0,0,220
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",0,Nikita Krylov,Paul Craig,Submission,237,3,0,0,19,2,25,3,30,11,39,12,1,1,1,1,0,1,0,0,229,2
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",0,Jai Herbert,Ilia Topuria,KO/TKO,367,3,1,1,22,20,63,41,50,31,94,55,0,1,0,4,0,0,0,0,7,161
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",1,Paddy Pimblett,Kazula Vargas,Submission,229,3,0,0,3,7,6,9,5,16,8,21,1,0,2,0,1,0,0,0,53,163
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",1,Molly McCann,Luana Carolina,KO/TKO,712,3,1,0,85,64,159,132,99,76,174,144,2,0,2,0,0,0,0,0,270,27
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",0,Shamil Abdurakhimov,Sergei Pavlovich,KO/TKO,243,3,0,1,17,21,34,47,17,22,34,48,0,0,1,0,0,0,0,0,0,12
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",1,Gunnar Nelson,Takashi Sato,Decision - Unanimous,900,3,0,0,44,9,55,23,140,16,166,34,3,0,3,0,1,0,0,0,489,0
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",1,Arnold Allen,Dan Hooker,KO/TKO,153,3,0,0,49,14,84,49,50,14,85,49,0,0,0,0,0,0,0,0,2,0
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Jonathan Pearce,Christian Rodriguez,Decision - Unanimous,900,3,0,0,18,26,44,60,59,38,102,77,6,2,10,2,2,3,0,1,677,65
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Chad Anheliger,Jesse Strader,KO/TKO,813,3,2,0,67,64,130,126,92,73,156,135,0,4,1,7,2,0,0,0,80,200
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",0,Jessica-Rose Clark,Stephanie Egger,Submission,224,3,0,0,2,5,4,10,10,29,13,34,1,2,1,2,0,1,0,0,121,81
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Chas Skelly,Mark Striegl,KO/TKO,421,3,1,0,14,8,30,17,45,34,63,44,1,0,3,2,0,0,0,0,223,82
"March 19, 2022",UFC Fight Night: Volkov vs. Aspinall,"London, England, United Kingdom",0,Alexander Volkov,Tom Aspinall,Submission,225,5,0,0,13,29,23,43,13,35,23,50,0,2,0,2,0,1,0,0,0,114
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",0,Gabriel Benitez,David Onama,KO/TKO,264,3,0,1,46,36,96,94,46,36,96,94,0,0,0,2,0,0,0,0,0,10
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",0,Diana Belbita,Gloria de Paula,Decision - Unanimous,900,3,0,0,87,88,252,175,124,113,295,201,0,1,1,5,0,0,0,0,44,324
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Jim Miller,Nikolas Motta,KO/TKO,418,3,1,0,48,21,92,57,49,21,93,57,0,0,0,0,0,0,0,0,34,0
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Parker Porter,Alan Baudot,Decision - Unanimous,900,3,0,0,43,55,106,107,82,61,150,113,2,0,8,0,0,0,0,0,394,24
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Joaquin Buckley,Abdul Razak Alhassan,Decision - Split,900,3,0,0,51,46,153,94,57,55,159,103,5,3,8,4,0,0,0,0,125,214
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",0,Johnny Walker,Jamahal Hill,KO/TKO,175,5,0,1,12,6,25,19,12,7,25,20,0,0,0,0,0,0,0,0,22,3
"February 19, 2022",UFC Fight Night: Walker vs. Hill,"Las Vegas, Nevada, USA",1,Kyle Daukaus,Jamie Pickett,Submission,299,3,0,0,6,5,9,9,19,5,29,9,3,0,6,1,2,0,0,0,252,15
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",1,Charles Jourdain,Andre Ewell,Decision - Unanimous,900,3,0,0,137,56,228,171,150,59,246,176,0,1,2,1,0,0,0,0,147,35
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",1,Justin Tafa,Harry Hunsucker,KO/TKO,113,3,1,0,5,5,10,9,5,5,10,9,0,0,0,1,0,1,0,0,62,0
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",1,Raquel Pennington,Macy Chiasson,Submission,487,3,0,0,45,26,79,86,61,64,95,126,0,1,0,2,1,0,0,0,69,78
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",0,Sijara Eubanks,Melissa Gatto,KO/TKO,645,3,0,1,14,17,45,34,32,64,68,91,1,0,4,1,0,0,1,1,365,181
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",1,Cub Swanson,Darren Elkins,KO/TKO,132,3,1,0,18,2,30,19,18,5,30,22,0,0,0,2,0,0,0,0,9,0
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",0,Dustin Stoltzfus,Gerald Meerschaert,Submission,778,3,0,0,12,11,32,22,51,19,72,30,4,1,4,1,1,3,0,0,447,194
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",0,Diego Ferreira,Mateusz Gamrot,KO/TKO,506,3,0,0,36,25,101,58,37,31,104,67,0,4,0,7,0,0,0,0,0,65
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",1,Derrick Lewis,Chris Daukaus,KO/TKO,216,5,1,0,14,10,28,19,14,10,28,19,0,0,1,0,0,0,0,0,0,0
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",0,Stephen Thompson,Belal Muhammad,Decision - Unanimous,900,3,0,0,19,58,32,95,51,171,67,271,0,7,1,9,0,1,0,0,52,717
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",1,Amanda Lemos,Angela Hill,Decision - Split,900,3,1,0,50,48,114,106,68,74,135,138,0,1,3,7,0,0,0,1,131,264
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",0,Jason Witt,Phil Rowe,KO/TKO,435,3,0,1,8,8,22,17,25,8,43,17,4,0,7,0,0,0,0,0,311,1
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Chidi Njokuani,Marc-Andre Barriault,KO/TKO,16,3,1,0,11,2,11,2,13,2,13,2,0,0,0,0,0,0,0,0,4,0
"December 18, 2021",UFC Fight Night: Lewis vs. Daukaus,"Las Vegas, Nevada, USA",0,Raphael Assuncao,Ricky Simon,KO/TKO,434,3,0,1,7,18,25,30,10,27,28,41,0,2,0,4,0,0,0,0,0,242
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Jailton Almeida,Danilo Marques,KO/TKO,177,3,0,0,30,0,51,0,37,2,60,2,2,0,2,0,0,0,0,0,168,0
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Malcolm Gordon,Denys Bondar,KO/TKO,82,3,0,0,3,4,11,5,6,4,15,5,1,1,1,1,1,0,1,0,15,37
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Alexis Davis,Julija Stoliarenko,Decision - Unanimous,900,3,0,0,85,56,120,113,171,93,218,154,1,0,1,0,0,3,0,0,549,0
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Hakeem Dawodu,Michael Trizano,Decision - Unanimous,900,3,0,0,141,70,214,133,189,94,266,158,0,1,0,1,0,0,0,0,226,33
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Julian Erosa,Steven Peterson,Decision - Split,900,3,0,0,155,148,291,247,163,174,300,276,3,0,5,2,0,2,0,0,112,44
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",0,Punahele Soriano,Nick Maximov,Decision - Split,900,3,0,0,45,29,63,45,74,60,93,82,0,11,0,16,0,1,0,1,97,525
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",0,Miles Johns,John Castaneda,Submission,698,3,0,1,34,58,85,147,34,68,85,159,0,0,1,1,0,1,0,0,0,105
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",0,Jack Hermansson,Sean Strickland,Decision - Split,1500,5,0,0,137,153,353,330,137,161,353,338,0,0,8,0,0,0,0,0,31,0
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",0,Sam Alvey,Brendan Allen,Submission,430,3,0,1,24,36,57,54,24,36,57,54,0,0,0,1,0,1,0,0,7,44
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",1,Shavkat Rakhmonov,Carlston Harris,KO/TKO,250,3,1,0,13,10,28,27,16,15,31,35,1,0,3,0,0,0,0,0,52,44
"February 05, 2022",UFC Fight Night: Hermansson vs. Strickland,"Las Vegas, Nevada, USA",0,Tresean Gore,Bryan Battle,Decision - Unanimous,900,3,0,0,57,112,95,193,86,119,126,203,2,1,3,8,1,0,0,0,76,200
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",0,Rongzhu,Ignacio Bahamondes,Submission,700,3,0,0,48,126,129,194,49,133,130,204,1,0,4,0,0,2,0,0,20,81
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",1,Ramiz Brahimaj,Micheal Gillmore,Submission,122,3,0,0,0,0,1,2,2,3,4,5,1,0,1,0,3,0,0,0,93,0
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",1,Terrance McKinney,Fares Ziam,Submission,131,3,0,0,3,1,4,1,13,1,16,1,0,0,0,0,1,0,0,0,123,4
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",0,Alejandro Perez,Jonathan Martinez,Decision - Unanimous,900,3,1,0,52,74,146,144,52,74,146,144,0,0,1,0,0,0,0,0,2,0
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",1,Arman Tsarukyan,Joel Alvarez,KO/TKO,417,3,0,0,36,7,53,10,93,27,122,33,2,0,2,0,0,0,0,0,368,0
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",1,Josiane Nunes,Ramona Pascual,Decision - Unanimous,900,3,2,0,98,52,222,100,119,71,245,121,0,3,0,10,0,0,0,0,43,221
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",0,Ji Yeon Kim,Priscila Cachoeira,Decision - Unanimous,900,3,0,0,170,102,375,218,171,102,376,218,0,1,0,1,0,0,0,0,5,27
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",0,Misha Cirkunov,Wellington Turman,Submission,389,3,0,0,30,15,44,19,50,24,64,28,1,0,3,3,1,2,0,0,184,135
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",1,Armen Petrosyan,Gregory Rodrigues,Decision - Split,900,3,0,0,127,61,231,133,128,61,232,133,0,2,0,3,0,2,0,0,0,94
"February 26, 2022",UFC Fight Night: Makhachev vs. Green,"Las Vegas, Nevada, USA",1,Islam Makhachev,Bobby Green,KO/TKO,203,5,0,0,14,9,32,13,30,11,51,15,1,0,2,0,0,0,0,0,117,0
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",1,Jack Della Maddalena,Pete Rodriguez,KO/TKO,179,3,1,0,43,25,81,69,43,25,81,69,0,0,0,0,0,0,0,0,1,0
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",1,Michael Morales,Trevin Giles,KO/TKO,246,3,1,0,26,8,42,15,28,8,44,15,0,1,1,4,0,1,1,0,65,72
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",1,Francis Ngannou,Ciryl Gane,Decision - Unanimous,1500,5,0,0,43,63,104,91,71,79,139,107,4,1,5,3,0,3,1,0,509,171
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",1,Michel Pereira,Andre Fialho,Decision - Unanimous,900,3,0,0,107,45,202,135,112,48,209,138,1,0,4,0,0,0,0,0,44,45
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",0,Cody Stamann,Said Nurmagomedov,Submission,47,3,0,0,1,7,4,13,1,7,4,13,0,0,2,1,0,1,0,0,10,2
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",0,Raoni Barcelos,Victor Henry,Decision - Unanimous,900,3,0,0,134,181,277,352,134,222,277,397,1,0,7,1,0,0,0,0,15,97
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Brian Kelleher,Kevin Croom,Decision - Unanimous,900,3,1,0,38,60,77,174,67,83,123,206,6,0,8,1,0,0,0,0,386,47
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Jamie Pickett,Joseph Holmes,Decision - Unanimous,900,3,0,0,50,51,122,93,54,59,126,101,2,0,4,2,0,0,0,0,182,195
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Bill Algeo,Joanderson Brito,Decision - Unanimous,900,3,0,0,59,40,118,104,112,46,176,110,2,2,2,4,0,0,1,0,302,294
"January 22, 2022",UFC 270: Ngannou vs. Gane,"Anaheim, California, USA",0,Brandon Moreno,Deiveson Figueiredo,Decision - Unanimous,1500,5,0,3,105,86,259,169,106,95,260,178,1,2,2,11,0,0,0,0,46,138
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",0,Dakota Bush,Viacheslav Borshchev,KO/TKO,227,3,0,1,11,16,30,27,11,17,30,28,2,0,3,0,0,0,0,1,90,28
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Court McGee,Ramiz Brahimaj,Decision - Unanimous,900,3,1,0,54,32,91,62,76,35,113,65,5,1,11,3,1,1,0,0,657,30
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Katlyn Cerminara,Jennifer Maia,Decision - Unanimous,900,3,0,0,72,52,177,171,81,60,188,180,1,0,4,2,0,0,0,0,214,41
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Jake Collier,Chase Sherman,Submission,146,3,0,0,20,10,49,17,20,10,50,17,1,0,1,0,1,0,0,0,67,0
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Brandon Royval,Rogerio Bontorin,Decision - Split,900,3,0,0,40,28,132,58,81,39,174,71,0,8,0,9,3,0,1,0,103,461
"January 15, 2022",UFC Fight Night: Kattar vs. Chikadze,"Las Vegas, Nevada, USA",1,Calvin Kattar,Giga Chikadze,Decision - Unanimous,1500,5,1,0,144,128,402,347,157,129,418,348,2,0,7,0,1,0,1,1,222,9
"May 14, 2022",UFC Fight Night: Blachowicz vs. Rakic,"Las Vegas, Nevada, USA",0,Nick Maximov,Andre Petroski,Submission,76,3,0,0,4,1,11,10,4,1,11,10,0,0,1,0,0,1,0,0,0,23
"May 14, 2022",UFC Fight Night: Blachowicz vs. Rakic,"Las Vegas, Nevada, USA",1,Virna Jandiroba,Angela Hill,Decision - Unanimous,900,3,0,0,14,21,60,55,92,44,151,86,3,1,8,2,0,0,0,1,424,128
"June 04, 2022",UFC Fight Night: Volkov vs. Rozenstruik,"Las Vegas, Nevada, USA",1,Erin Blanchfield,JJ Aldrich,Submission,458,3,0,0,48,32,100,71,68,38,121,77,0,2,4,6,1,0,0,0,56,42
"May 14, 2022",UFC Fight Night: Blachowicz vs. Rakic,"Las Vegas, Nevada, USA",1,Tatsuro Taira,Carlos Candelario,Decision - Unanimous,900,3,1,0,57,9,87,34,89,21,132,47,1,2,5,5,3,1,2,3,417,208
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,Kennedy Nzechukwu,Karl Roberson,KO/TKO,739,3,0,0,20,9,43,19,64,16,114,26,5,0,7,3,1,0,0,0,646,23
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",0,Jessica-Rose Clark,Julija Stoliarenko,Submission,42,3,0,0,9,6,16,9,9,6,16,9,0,1,0,1,0,1,0,0,0,17
"May 14, 2022",UFC Fight Night: Blachowicz vs. Rakic,"Las Vegas, Nevada, USA",1,Michael Johnson,Alan Patrick,KO/TKO,502,3,1,0,30,22,48,47,40,30,61,56,1,0,1,5,0,0,0,0,121,12
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",0,Ronnie Lawrence,Saidyokub Kakhramonov,Decision - Unanimous,900,3,0,0,15,32,33,59,16,105,34,156,1,10,2,16,0,0,0,0,4,739
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",0,Jessica Penne,Emily Ducote,Decision - Unanimous,900,3,0,0,63,116,244,205,68,117,249,206,0,0,8,0,0,0,0,0,0,0
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",0,Dwight Grant,Dustin Stoltzfus,Decision - Unanimous,900,3,0,0,52,49,100,112,54,102,102,173,0,2,0,5,0,0,0,0,0,257
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,David Onama,Garrett Armfield,Submission,493,3,0,0,29,21,72,72,46,29,95,83,2,0,6,2,1,0,0,0,155,112
